,id,text
16893,2c904708afa1e30c,""" | decline = I see that you have concerns that well-sourced critical content about a school is given too much weight in an article about that school. I see no reason to doubt that your concerns about that are sincere. I equally have no doubt that the dissent from that view on the part of other editors is sincere. As the administrator assessing your unblock request, it is no part of my job to assess the validity of either of those evidently sincere opinions. It is, however, my task to assess how you have handled the disagreement. You have refused to consider that there may be genuine, good-faith disagreement, but have instead repeatedly thrown accusations of malice against those who have expressed opinions contrary to yours. You have wikilawyered and twisted and twisted to try to show that you are RIGHT. You have treated Wikipedia as a battleground, where the way to deal with anyone you disagree with is to relentlessly attack them, not as a collaborative environment where the way to deal with disagreements is to discuss with a view to trying to reach agreement. You have persistently refused to accept that Wikipedia works by consensus, not by the person who shouts most  loudly """"RIGHT IS ON MY SIDE"""" gets his or her way. You have attempted to intimidate other editors by suggesting that they might be subject to legal redress. (I have no interest in engaging with semantic quarrels about whether what you said constituted """"attacks"""" or not.) You have repeatedly and persistently failed to hear what others have said to you when it has not suited your preferred view. You have repeatedly accused other editors of doing exactly the kind of things that I see you doing all the time. I get the impression that you sincerely do not see that you have been doing those things, but that is how it looks to me, viewing the matter as an uninvolved outsider, who had never before heard of this dispute, nor even of the school in question. As you have done with other issues, you wikilawyer over whether what you have done fits your reading of a definition of """"disruptive"""" that you dredge up: I have no interest in responding to that, I simply ask myself """"do this editor's actions disrupt the working of the Wikipedia community?"""" to which the answer is clearly and obviously """"yes, very much so"""". The only thing about this block which might be reconsidered is that it is for a mere three days. Considering that your disruptive editing has been continuing over a period of more than three months, I would have blocked you for significantly longer. I suggest that you may find it helpful to stand back, look at your editing, try to imagine how it must look from the detached perspective of an uninvolved third party, and think how, when this very short block expires, you may be able to edit in ways that look more constructive to such a third party. The editor who uses the pseudonym """"""""  """
142276,f8fe3253b1e79e54,Will Rengel ever give up? What an idiot.
97813,0b438f2bcc2ddba3,"Gun Powder Ma]] 09:45, 30"
100158,182050607022d1ed,"ill keep changing and fucking around, ebcause oyure a 16 yo pimply fuck."
74865,c841d0130a810bcf,"Dislike 

I strongly dislike you. In fact I think you're a real cunt. 101.190.36.129"
147278,39b31f6fce8288f7,"""
Why would I omit anything? Wasn't this user the one who just said """"other """"influences"""" includes and the Joker""""? Sounds like an asshat to me. ; My talk. """
54009,9056324220c536bd,Where's the rest of my page?
157415,ddd1b87c6a5fe6a0,"Bug in pseudocode and implementation 

This looks wrong for the case where either the left or right set has multiple matches for any single row in the other set.
Given simple result set 
Left(A,B,C,D)
Right(B, C, C, D, E)
This code would give (B, C, D) while the correct result is (B, C, C, D)"
109801,4b4bd795fafb14e0,"Hi! and Fuck You! 

Eat shit, fucktard."
92639,f7bbe4a10c5e2c4e,"This one might be transwikied to Wiktionary, rather than, or in addition to, merging to Tragedy of the commons.  —   (talk)"
122689,905573786373e69d,Have fun in Hell little Fascists69.14.97.53
95307,fed1d1d8066f9917,"""
WAS JESUS GAY?????
if you say no?  how do you know?  were you alive at the time?  no?  Then you DON""""T know.  I say YES...  He clearly didn't like women.  He must have been gay.
"""
8965,17d290a7c1a60960,"""
You're spinning.  There was no """"accusation,"""" no """"libel,"""" no """"BLP violation.""""  Morris famously took an extremely controversial position in several highly public venues, including a revision of his seminal book, and PR alluded accurately and non-controversially to Morris's statements.  Knowing nothing about Morris' scholarship, you began hyperventilating and are now trying to spin your way out of it.  We've seen this movie before, and it sucks.  """
46080,7b1f2b626533fd66,"No thanks, it's all yours to sort out. (RJII) DEC 30"
103359,291fa6eb9be583a1,"""

(talk and  are same user vandal without any reason again
This users vandal in the pages of this """"File:Iran ethnicity map2.png"""" as I explained you in the abow I corrected the mistakes of previous map according to a map published by uni of Texas and put the sources there,YOU MAY COMPARE THE TWO MAPS YOURSELVES TO SEE THE TRUTH, these users do vandalism pls warn them or block them for a while. I answered them many times but they didnt answer me they just doing their vandalism without any explanation!
  """
128429,aed91e66f09c1087,What is wrong with you? Are you a racist or something?
133345,c96a3015fd2a6d50,"Maybe we should just add something about that, linking to diffraction and aberrations."
123509,94a5024323152cd1,"==Why does it bother you, fuckface?89.123.100.99  Suck my cock."
102654,255b04deb11cc61b,"Radio Series 
Don't know if its worth adding as trivia or not, but The Saint was a radio series, starring Vincent Price, long before it was a TV series 205.157.110.11"
131045,bd2a9b98d5b5fa71,"""

 Bleh...I didn't realize that people had expanded the learderboard so much 

But I would still suggest five spots, instead of only three. Just my two cents, but people will get mad when they were on the leaderboard the whole time and got nothing. Side note: you may be interested in the last section on Wikipedia talk:WikiProject Wikify/Drives/2012/March Mini.  '''Talk'''·'''Contribs''' """
37573,645c07f7662e3335,"Wikipedia:Suspected sock puppets/VacuousPoet (4th) 

Once again.  I noted the patterns, and then he stated something about a story that happened well before his start date on Wiki.  Any opinions will help."
57092,98a48ba7074a373f,"got a fellow loser to tell me off did you? Think I give a fuck?!  

Block me then you co**sucker - clever people don't give a f*ck about editing Wikipedia? Just because Wikipedia has turned you into its b*tch, you can't see that being blocked is not a 'punishment'. If it happened to you it would be a blessing, but you'll never see how much time and life you've completely WASTED, because your brain is mush. Fuc*in wretch. Now get back to looking at Raw guest hosts and other childish wrestling topics. You make me sick - a grown man devoting his life to watching basted men in pants pretending to scrap. Did you enjoy watching Randy Orton's glistening belly button and atomic wedgie last week? It's f**king amoebas like you that have kept this most pathetic excuse for entertainment going for all these years - it should have died when all the redknecks finally found out it wasn't real. How this can still be a viable business in this day and age? But when there's enough 'people' with flea brains so abysmal to sit there editing Wikipedia most minutes of the day, it's no real f**king surprise."
31365,533f21ea9bf4315b,"IS A FASCIST BULLY CONSTANTLY ATTEMPTING TO FORCE HIS WILL ON OTHERS

FUCKING RACIST FAGGOT"
8035,156852832e6c1c7c,"SEZ YOU, YOU ANNOYING EDITOR!"
31735,5449b375ab1eecf7,"hi kannadiga shame on you 

You look like a terrible ass now with that false citation, Kannadiga. Where did you say Urdu originate? Africa? Despite all the lies and idiocy you spewed, you and a handful of Kanndadigas think you are a valuable encyclopedic contributor!  —Preceding unsigned comment added by  (talk • contribs)"
158021,e772f3e660f48d71,"you will block me you filthy coward who thinks wikipedia is britannica encyclopaedia

in 4 months this site will be banned by US GOVT itself and you will ban me, i will fuck your mom extremely hard.122.161.78.118"
91393,f462acef848bc43c,"""

 FYI: you suck 

I craZturtle am here to tell you that I did not include copyrighted information in my article: """"All the biggest loser contestants"""" I am telling you I did not go to that website AT ALL. All of the information in my article is ORIGINAL. So I don't think it's fair that my article was deleted on such short notice."""
155366,bcb3c88edaf0f572,If that's what it's like when you're asking nicely I'd hate to see it when you're annoyed or ratty.  | Talk
96469,03fd85f60e065724,"Gwen Gale's Pimp 

I know you are her pimp, fucktard"
89545,ef8356f7119eca43,"This is Tendentious editing. There are thousands upon thousands of price fixing problems everywhere. You can't go on a mission to put mention of price fixing problems into only the samsung and LG articles. (btw, no taiwan comapny?) The policy undue weight explains why. of the core policies of Wikipedia is that articles should always be written from a neutral point of view. Please remember to observe this important core policy. Thank you."
28176,4a996c830b230a53,"January 2008 
 Please stop. If you continue to vandalize Wikipedia, you will be blocked from editing.  FRACTIONS (t | c)"
57417,998793b1bd21329f,"Thanks
Fuck you too arsehole. Keep on owning wikiproject:aircraft. Wanker. I can see straight through you. twat."
135407,d42f53e64349bbb0,"""

It's definitely not a POV issue, it's a preference issue.  POV involves actual content issues where unverified and/or biased comments are made in the body of the article in relation to the subject (like saying """"Roosevelt High School is known for its strong academic programs"""" without any third-party sources to verfiy).  It would be one thing if I owned the kentschools.net domain and was pushing it to further my own viewpoint or product or kentschools.net was not an official school site, but neither is the case.  The difference between the two domain names is simply a matter of technical ownership, but not one of content or one being """"official"""" and one not.  Also, they are not redirects to each other.  For example, the popular website http://www.espn.com is actually a redirect to the real address.  If you type in www.espn.com (or click on the link), you will see the address in your browser change to http://espn.go.com.  If that were the case here, say kentschools.net redirected to kent.k12.oh.us, then yes, it would make sense to simply type in the actual address rather than the easier to remember one.  But in this case, the Kent City Schools website exists on both domain names, not one with a redirect to another.    """
37939,6548c46409d971e2,"your mums ugly 

your gay"
140147,edf3ac50e4f9504e,"Reply
Why dont you visit hell where you belong?"
7162,1314a0a252fe123c,"Says you. That's your opinion only. All of the many editors who have reverted that content for four years disagree with you. And no content is acceptable if the sourcing fails or if it's unsourced. And vocal ranges are most certainly not lead-worthy. If you want to discuss this, do it on your talk page, not mine. 76.189.121.57"
72327,c1963b4a2f00d66b,"""

 Furthermore, I do not understand the relationship between this edit and the comment to the three-hours punishment (""""disruption, trolling and personal attacks"""")"""
94216,fbefd9994ad9be12,YOU'RE NO FUCKING METAL LORD DUMBASS YOU'RE A FAG FUCK YOU.
83735,e01a70cfd80dac7f,"I do think that  is heavily biased and that accusations as given are baseless. My all contributions are strictly supported by valid references and claim that 'everyone has finally gotten sick of you' is generic, baseless, and offensive."
149249,59918ccc23d6629a,"Czechs killed off over 90% of the Roma population during WW II ? 
For heaven's sake! Even as a joke it is not hilarious. Contributions to Czech culture??? LOL! The person must be mentally ill."
63825,aac5b4bbe5c0a4e5,"Your edits 
I mostly agree with your edits, I just did some small correction. I agree that old Raguseans were Italian AND Croat, and not Italian AND Croat. We can continue in this way. Greetings. About the Ragusan names, it can be ok to list them according to the articles, but they are not always correct. I'd prefer a more neutral criteria. It shold be important in the article to point old Raguseans were a meeting point between two civilation. In the present time, people perefere to demonstrat that they were Italian or Croat (or Serbs). Greetings"
4584,0c2b0d517e954dfa,"SchtippDick 

You. You boy. Youuuuuu. Terisoaio! Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah."
92456,f737e4a0721d0acb,"""
   
   
We've been over this a zillion times already,  you worthless sack of shit.      The rule against using personal blogs as sources has no exception for """"notable"""" blogs.

If you can swear,  so can I.

If what the blogs say about Yecke has been discussed in reliable sources,  then link directly to those reliable sources and not to the blogs.    We don't need the worthless personal opinions of Ding Elsberry and Sleazy PZ Myers thrown in with what comes from reliable sources.

Yes  enough already.  """
92727,f7f2fc1cf93a1e78,how do u like this u fucking dickass william
120829,8671427521885c1e,"Thanks for experimenting with Wikipedia. Your test worked, and has now been reverted or removed. Please use Wikipedia:Sandbox for any other tests you want to do, since testing in articles will be reverted quickly. Please see the welcome page if you would like to learn more about contributing to our encyclopedia. Thanks. -  | talk"
131106,bd78992b3a2dbf10,"Bastered You Bastered
Bastered You Bastered
Bastered You Bastered
Bastered You Bastered
Bastered You Bastered

Bastered You Bastered

Bastered You Bastered"
97760,0afe5ebb355dcd84,"""

 WIKIPEDIA IS A COMMIE SITE< AND CENSORS ALL NEGATIVE OBAMA POSTS!! 

HEY BUDDY< DO YOU LIKE WATCHING A SITE FOR BAD POSTS??? DON""""T YOU HAVE  A GIRLFRIEND??? YOU ARE PATHETIC!!!!!!!"""
124880,9c1fe85e763745e3,"""== Proprietary Software ==
Hahaha I just read your 'heated' debate in the discussion of the article """"Proprietary Software"""". You were right in the original argument, and when everyone else started commenting and that admin warned you, you turned into SUCH A BITCH. You were right though, people just need to grow some balls and take some criticism.
Thankyou for the support, while I did become a little childish, I think to be honest I was justified so far as it being impossible to do otherwise while continuin the coversation (as opposed to being justified in that I should have simply left the idiots to their fictional article) but oh well, we do have to all be """"civil"""" and pretend like we're all best friends, it's no wonder all the articles are worded like leftist Propoganda. -   """
58006,9b530f28269b38fe,"If you think SOAD is nu-metal.... 

You are a fucking goddamn retard and you should fucking die in a fucking fire."
147056,36226c5c636887a1,"""

 Terms not concepts 
I think at some point I saw in my watchlist a comment from someone about some kind of term not being a concept. I was puzzled at the time, and now today you have reverted the inclusion of a terms category in a concepts category. (I am wondering if that was you not too long ago). I am also wondering if you have some special knowledge, perhaps based in some study of philosophy of language or metaphysics, or if this is your general impression? I'm in a pretty embarrassing spot here, as pretty clearly any term is also a concept (this is not intended to count for physical objects which can also be """"thought of""""). The only question is about organizing the subject matter according to some ontology that makes sense. There are many """"terminology"""" categories, and I basically see them as """"junk"""" categories where articles that are hard to classify end up. I can't be everywhere, but in the areas I take care of, I dutifully remove articles from """"terminology"""" categories and place them in the appropriate subcategory of """"concepts"""". So please help me understand where you are coming from. Perhaps give me an example of a term that is not a concept.  (talk) """
133967,cc9771be4c15f179,Bitch nobody cares about your myspace.  You ugly as fuck anyways.  Begging on wikipedia for myspace friends.  You gay as hell
134990,d1f90a82034e1899,"""

Let's start over...

This is not going anywhere, except towards mediation. Though I agree more or less completely with Justin's edits, you both need to calm down. The spelling/language issue is pointless, as are the insults, as are the reverts, and the misleading and/or rude edit summaries. Who cares which version is online for two or three hours, if it's going to be reverted anyway once this debate is completed? So let's focus on the debate, and leave the page at some point where we are all familiar with the content, and then do changes step-by-step. To improve the mood here, I think Daryou should accept that there may be some spelling errors in his texts, while Koavf really needs to respect that Daryou's not a native speaker, and not harass him over this. (And I need to stop sounding like my mom.)
 Mincom, the Moroccan government's own site, is of course propaganda, by every definition of the word, but that doesn't mean it can't be used as a source - for what Morocco's government thinks and says. On the other hand, pasting hole chunks of text from it as fact, is obviously not how this should be done.
 Inserting that Western Sahara was """"peacefully ... liberated"""" by Morocco is also betraying an agenda that is far more biased than your edits have been so far, Daryou. I think you've been trying to make that point all along, consistently in all of your edits, but you used to be better at hiding it.
 Questions remain above to be answered, with arguments, not reverts or insults.
 That's my input for today, and, yes, I think mediation could be a good thing. I was hoping we could settle this one through discussion (it has worked before!), but I've lost hope by now.
Ciao,  ."""
75486,c9ecb93f83a794ae,"Hello, Anne. 

You always were a bitch."
152304,8b3afc727e9c91bf,"1337 
Claiming to be leet is perilously to gay.  Please stop contacting me.  Please stop contacting me.  Please stop contacting me."
150713,70bcdaa49c0ce2d3,"Hmmm... 

So you decide not to answer my question huh?  Is it because I am Japanese?  I knew it!  This site is fucking racist.  You are a god dam motherfucking racist piece of shit!  All you Japanese hating motherfuckers should go to hell.  Especially the Americans!.  They should go to hell for killing all my people in WW2.  Tell me why you are a racist you son of a bitch?  I am going to report this to the administrators to get you ass blocked!"
55257,939901fefbe293cb,familiarize yourself with the essence of
122243,8de9cf228e2937a0,"That's it 

You, do not delete my crap. Why don't I delete your crap retard?!?!?!"
7003,12a8012e3cec664d,REDIRECT Talk:Dirty Duck (comics)
5657,0f20854227d56f6b,"FYI, overzealous deletions with hyperbolas claims are also frowned upon. Don't be so quick to delete information."
93861,fafb3651996b00fd,"""

 Here's a Falafel for you you fat piece of shit. 

  HURRICANEFAN25! Y U NO LET ME VANDALIZE!? PLEASE STOP OR I WILL BE FORCE TO MUSHROOM STAMP YOU WITH A FUCKING GOAT HORN! The Game.   """
66724,b28bcc573b374b94,"How About You Shut the Fuck Up? 

Stop fucking with my posts you fucking douche bag

I AM Joe Torres. Leave me be."
48091,807bb6ab5812f74f,"""By the way, is   

"""
90725,f2bd19e361d993ef,"I am not attacking you. I think it should be possible to speak openly if there are problems. I am sorry i do not think that my comment here was uncivil nor a personal attack. I am sorry when you felt that way but i do not see it and i never intended it. I asked you to be more careful with edit summaries in the future. Can you? Or do you doubt that this comment your comment was not uncivil?   13:00, 16 April 2010 (UTC"
52373,8c274602b922cf84,"FUCK YOU ALL! 

GO TO HELL!"
26914,47454b8a7d948e78,State your user-name A-Hole........
9747,19d1b0f0f953c43e,"Not spam 

My edit was not spam. Know why? Because spam is a advertisement by individuals or companies who make praising comments about their websites or products on the internet discussions. Stop being an ignorant."
131453,bf4b0e41047794ff,"BEST BEHAVIOUR IS A SINGLE! 

http://www.ndubz.com/discography

IS the OFFICIAL fucking site of N-Dubz good enough, you ignorant fucked up retarded cunts?"
4859,0cdd20abc534073c,"The last game Andrés Guardado played for Mexico was on 16 August 2012, so i added that date (and it's 16 August 2012, not August 16, 2012), the last game he played for Valencia (also first) was today, 19 August, i added that, will add now a ref to storyline. The exclamation points were exaggerated yes, but not an insult.

Desculpa, só queria ajudar, podes ir á WP:FOOTY e vemos no que dá"
96423,03b36e317d6f5702,SHOULD KILL MYSELF!!!!!!
112708,5ae8af68a6927d23,"Go Fuck Yourself

Go fuck yourself.  Wikipedia is a scar on society.  May Jim Wales burn in hell for eternity.

Faggot."
126432,a440b261f0f4ba3e,"Hey, you squinty-eyed Jap. 

Go to the Japanese Wikipedia, where you belong."
84161,e129cced685b05d3,"Ho don't play that game!
I'm rapping not for the fame
I almost went to jail for like 500 days!
Bitch don't give no suck, that's why I truck her in the face
Flock you lasers' heads then I ask her what's her name"
38881,67c10fe3bb8933a4,"August 2013 

Hey there, you racist sack of feces."
29415,4e081c624d50674f,"Why is this about Japan? 

Why does this article make it seem sake is from Japan? There are MANY nations that drink this and it is indigenous to. In fact, Japan copied this from China. Biased much? Article needs a total overhaul....184.155.130.147"
137316,deaf82bec699a141,KON DOTTY ONLY IN WIKI U CAN HAVE A NAIR SURNAME.BADLUCK.pray for next life..
93737,faabe3217cb1601b,"UNBLOCK ME NOW, I DID NOTHING WRONG. UNBLOCK ME NOW, RIGHT NOW YOU FUCKING BASTARD."
67666,b507b043304079b4,""":: Hah! and lol. U can't quote from wikipedia thats cheating! Besides, its a matter of perspective, U didnt make it up and the person who did didn't actually specify now did they? I am having lots of laughs. Besides, laughs out loud is not in the first person form so doesn't make sense to tell someone """" oh loughs out loud"""".  

"""
131269,be60e6cb9f1cf073,"I am going to kill you  

i am going to get a gun and blow your head off you stupid retard"
20580,365284bc87b813e7,"Communism 

U are gay"
9949,1a5669b52ca41704,"Vandalism? 

No really, it is a warning template and you should leave it on your page page"
43026,72c2d8fc8ff35b38,Thanks for the heads up asshole.
73178,c3c7bc6751a7f889,"""== """"Of Lesotho"""" == How many other Letsie III's are there? User:ZyXoas """
6660,11c00eebb26312b6,"""

 Wow you are just a tyrant aren't you? 

""""*In order to make conversations go smoothly, please follow WP:TALK and WP:AGF when contributing to my talk page. Comments that don't may be immediately deleted."""" 

So you delete everything that opposes you?

You cannot even refute my claims, so you delete them. I would say you are the major violator of """"neutrality."""""""
85321,e43474521b001d35,Stop talking you stink of penis breath.
120364,83b84e0c8be457b7,"Professor33

I think that to be fair to him, you should have someone else take his request to be unblocked.  I am not saying that you can not be neutral and fair, but as you are the one who has taken on all of his requests and were the original admin to block him, so I would appretiate if you gave a fresh mind this duty.  I am by no means saying that he should be unblocked, but I read the section on the admin's notice board, and feel that the same few people are participating in the discussion. Thanks"
5044,0d60e0e6a83791e3,there's nothing wrong with the 4 train image that was reverted because the b and l train articles also have two identical photos too and i explain why to vochen and there's nothing wrong with the edits that was reverted at the 14 street 8 avenue article you guys are just being complete dickheads and hypocritical retards at best
20859,370b5e98c3f1ef0c,"dumbass
dont call my shit a garage band, you sit on wikipedia all day and edit peoples nonsense come on how much room do you have to talk about anybodys anything."
13883,24a62cc0b66ae770,"Would You like to read opinions of various editors here  
and here"
113553,5f38031eb97e7a27,"the earth is 6000 years old, don't be stupid"
20928,3738d0a54cdb0f36,"""

 Eaglestorm 

Giving incorrect details. http://en.wikipedia.org/wiki/Pinoy_Big_Brother:_Unlimited """"Divine allegedly excluding him."""" supposed to be """"Divine unfairly excluding him."""" I told him many times to change it yet he insists on not changing it. We even had an edit war...he called be a tard. I mean, do you administrators tolerate that kind of behavior?"""
11603,1eac2b61ef0b886d,"""
Hmmm, maybe at this point I should go with Shrike's tactic:
""""""""
But I won't. So. Since you already have the source, I know that you know that the source has nothing to do with dhimmitude. So why are you insisting on including it in the article? """
70455,bc7fb93bc05e4fc4,"Hi TK 

You, Terry Koeckritz, are a colossal tit. But of course, that's not really your name is it? Thats why you go round trying to hush it up. YOU AREN'T FOOLING ANYONE!!!!! n00b!!!!!!!!one!11"
131847,c182cb7c84c783d7,"I did, he just called Tiger a racist, called the black communities racist and called him a failure at golf. Doesnt mean hes a racist."
52597,8cad055a179334df,"Just to let you know, text added to articles needs to be supported by reliable sources. If you can verify the 'diff' statement, please add it back to the article. And if you aren't sure how, just ask."
119249,7d7cdc854aa963ee,"""
Wales played England again the following year. But England won that time. I may be wrong, but choosing the best Welsh players to play for """"England"""" may have had a bearing on the result. Plus ça change.  and I was there too.   """
82109,dbaa8bb5f899449e,Stop being such a sissy.
30626,514e50273c3a2a26,islams you mutha F***ers
24638,41231437dfec8f08,"I am beginning to wonder if you are paranoid in the technical sense of the word.  I am not working with anybody, nor using the other user names you have accused me of.  

My sole reason for dividing the Mumpsvax article from the MMR article is that that are actually different things.  Similarly, the Jeryl Lynn strain is not the vaccine but the strain it is made with.  They are actually not the same things.  

My edits to most of Ombudsman's pages have been in a vein of toning them down.  For example, I removed his links to autism from some project page he operates.  I am not an anti-vaccinationist.  I am a pro-informationist.  People must be encouraged to know what they are being injected with.  There is no reason, in this day and age, for blind trust of Physicians like yourself and drug companies (even excellent companies such as Merck).  Blind trust is for dummies.  What the wikipedia needs is dosage information, contents information, and citations to appropriate publications."
97660,0a760296d10de338,"Welcome!

Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
Tutorial
How to edit a page
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your messages on discussion pages using four tildes (~~~~); this will automatically insert your username and the date. If you need help, check out Wikipedia:Questions, ask me on , or ask your question on this page and then place {{helpme}} before the question. Again, welcome! 

Arguably
What are you trying to do here? Was the page name a mistake?  What you're describing is already at Halupki.  If you'd like, you can add the text  (including the brackets) to the page, and an admin will delete it, and if you have something constructive to add to the Halupki article, you can do it there."
18969,3218da509d3cd54a,"Well fuck you too then asshole 

Be a dick."
49000,82ffb4953a2603d5,"""

Haruka's sexuality

On Michiru's page, it says, for her sexual orientation: Homosexual or bisexual (debatable). However, it was she who was in love with Haruka first (watch episode: """"The Bond of Destiny! The Distant Days Of Uranus"""" for details), and yes, Haruka is in love with Michiru now, but we don't know what her orientation was before she met Michiru. I have edited as such. Sergeant Snopake 12:35, 09/03/06"""
30806,51d43e31e6ed4f94,"Info boxes 

Some of the parameters given in the 2nd box should also be incorporated in the first box and vice versa."
155245,bb07dd7f3c46de9b,Sarvajna I know you and Mrt have tag team relationship and use this to push your pro Indian and anti pakistani pov on articles but I am shocked that you try and endorse such ridiculous pov pushing on minorities in pakistan considering your all bleeding hearts and victimised on the anti-Muslim pogroms in India article such hypocrisy is hilarious 31.54.56.16
70786,bd6dc240ace33893,"|action1result=listed
|action1oldid=538773154
|dykdate=9 February 2013
|dykentry=... that in an attempt to sound different from previous Final Fantasy video games, the music of Final Fantasy XIII-2 includes rap, heavy metal, and electronic pieces?
|currentstatus=GA
|topic=video games}}"
118138,771fe0179399abe0,"All external links are supposed to follow Wikipedia:Manual of Style.  Direct linking is the appropriate resort.  You are plainly taking sides to attack my person, because you don't like me as a person dbiv.  Go away and shut up.  Stop readding that guy's sexual innuendos to my talk page and grow up."
54091,90815d0c772108bf,"""
If you'll forgive my pedantry, NPA means No personal attacks, which means I can't say """"Tom is stupid"""". When somebody says """"thank you"""" for an edit then reports me for making it, that is stupid, no matter what rules are in place. I didn't attack the user, I attacked an action - something clearly allowed under site rules.  •T•C•E• """
42290,70d8d4321f61cae1,"RE: clever edit

For Stopzilla information on why it has been deemed rogue, check out this external link: http://hosts-file.net/default.asp?s=stopzilla.com - which is a HOSTS file entry. Also, it classifies other IPs on the same IP range as bad."
149387,5b8ab39bb600e231,"GA Review

:This review is transcluded from Talk:Operation Ironside/GA1. The edit link for this section can be used to add comments to the review.

Reviewer:  (talk · contribs) 

Will aim to get to this later in the week. Cheers,"
145830,22b92708e16d2507,"What a FASIST YOU are!!! =
Who do you think you are???
What right do you have to browse through other peoples' talkspages???
Nobody gives you the right to be thought police!
Did it hurt you my talk about agents???
I thought it would!
Traitorous villain, I will search for you, and you will pay dearly!
Θα φτύσεις τόσο αίμα όσα ευρώ σε πληρώνουν οι αμερικανοί, πουτάνας γιε!"
72233,c1600f79d7cb5214,socalled deicision isnt worth shit
13543,23be9ec423673c29,"What is happening here, clearly, is TC is attempting to obscure that past which brings him the greatest infamy and he intends to do that through the addition of reams of irrelevant material that is purely self-promoting rubbish.  We know this because he did it before, to the point where his Wiki profile read like a fantasy novel and he was Prince Charming.

Mr. Calandra is a career promoter and was busted red-handed by the SEC. THAT is his claim to fame. Nothing else is relevant, certainly NOT his biblical promotional materials."
157375,dd04c5ed5da30935,Why the hell was this page deleted? Bloody vandals.
34454,5bfef90878ed50c6,I added a new one from the 2009 tour but Wikipedia's gay copyright shit removed it.
68379,b6ed41fa2f2c081e,"THIS IS YOUR LAST WARNING 

You will be blocked for your protection of baby killing communists such as Barack Obama."
29212,4d73249ce76aab74,"Employees Reviews
There has been some editing of time period between employee's review.  All the references say 3 months.  Several TJ's employees say period has changed recently to 6 months. I believe the latter is true. The documentations have not yet caught up."
19253,32de55aa5e03e21e,"There can be no peace, as long as that user is around. So I am going to make good on previous promises, and sit on the sidelines for awhile, and let the rest of you slug it out with that character."
33064,57f7db5d52e5408b,"""

 I'm a little confused with the first statement you make. """"A gas is 'ideal' at sufficiently low pressure, p."""" I'm not arguing it but I feel like theres two ideas in there that are a little confusing... a gas can act any which way it wants to at any given ambient conditions, whether under those conditions it follows the model stated by the """"Ideal Gas"""" is a totally different thing. If we consider a """"gas"""" as one model and an """"Ideal Gas"""" as another then we can see where the two correlate (under what conditions they correlate). Whether they correlate more at """"sufficiently low pressure"""" is fine but thats not what I'm trying to explain in the article. The model for an """"Ideal Gas"""" has is own conditions and assumptions, thats the only thing I'm trying to display in the method of writing this article. Most people confuse the concept of an Ideal Gas and other simplifications of gases with the actual gas itself. Basically, I'm trying to have people say """"This gas behaves as an Ideal Gas under these conditions"""" instead of """"This gas is an Ideal Gas"""". I don't have any issue with your equations, I don't understand where that brings any more clarity to the statement.   

 Also, deviations from the """"Ideal Gas model"""" is not necessarily just phase-changes or chemical reactions. I can theoretically squeeze enough gas into a container to where intermolecular forces would become significant enough to where the gas deviates from the ideal model. (this is just one example)   """
45138,78b0027db7f44416,Fuck off with your changing of genres of songs you sick motherfucker.
152780,927fa2757bcb79ad,"We New pictures to replace the old pictures on the roster=
There should be new pictures of the 1993-1994 TMC RTS of 84xx,85xx, and 86xx series, and 1997-1998 and 1999 NOVABus RTS,NYCT 1995 and 1996 Orion V, NYCT 1994-1995 Orion V CNG, Long Island Bus 1997 and 1998 orion V CNG, Ex-PBL 1997 Orion V and 1997-1999 Orion V CNG,  C40LFs,NYCT 1998-1999 Orion V,All D60HF,Long Island 2000 and 2004 Orion V CNG and 2002-2004 Orion VII Hyrbid and CNG and Orion VII Next Generation Hyrbid and CNG. We need new pictures on the roster because the old one's are kinda old and there should be new pictures. If you have the time to take picturs of the buses, you should post the new picture and replace the old one on the roster. Thank you.

thenovabus"
141341,f42bedfbed6452e9,"LO? LO? LO? 
Can I please get down and leave the room, to pick my nose?"
47417,7ea789dd65454f2f,P.S.S. not sure if any citations/references can be found but I suggest just leaving it at common-sense or common-knowledge
61762,a545bdd12fa07849,"Editing Wikipedia is a collaborative effort amongst editors willing to work in an atmosphere of camaraderie and mutual respect.  If anyone thinks that their edits are more important than other editors', then they are are mistaken.  Please take the time to understand the concerns of others who have just as much right to edit this article as you do."
30696,5186f66067bdc4aa,"""

 What the HELL is your problem? 

""""Duck test?""""  Your repeated, unwarranted blockings are beginning to border on the obsessive and the abusive.  I would suggest that you take whatever problems you have with this person or persons and discuss them in a calm and orderly fashion in the guise of what you claim yourself to be.  Otherwise, your credibility on Wikipedia seems suspect, the circumstances under which your behavior arrives becomes questionable and unvalidated, and you yourself come under the microscope as possibly being biased and badly behaved in the capacity of an admin on Wikipedia.  """
55843,953409bc2e604c48,"""
Getting up to what exactly? Stop being vague. talk to me """
